CD_REFNIS,TX_DESCR_NL,TX_DESCR_FR,CD_DSTR_REFNIS,TX_ADM_DSTR_DESCR_NL,TX_ADM_DSTR_DESCR_FR,CD_PROV_REFNIS,TX_PROV_DESCR_NL,TX_PROV_DESCR_FR,CD_RGN_REFNIS,TX_RGN_DESCR_NL,TX_RGN_DESCR_FR
11001,Aartselaar,Aartselaar,11000,Arrondissement Antwerpen,Arrondissement d’Anvers,10000,Provincie Antwerpen,Province d’Anvers,02000,Vlaams Gewest,Région flamande
11002,Antwerpen,Anvers,11000,Arrondissement Antwerpen,Arrondissement d’Anvers,10000,Provincie Antwerpen,Province d’Anvers,02000,Vlaams Gewest,Région flamande
11004,Boechout,Boechout,11000,Arrondissement Antwerpen,Arrondissement d’Anvers,10000,Provincie Antwerpen,Province d’Anvers,02000,Vlaams Gewest,Région flamande
11005,Boom,Boom,11000,Arrondissement Antwerpen,Arrondissement d’Anvers,10000,Provincie Antwerpen,Province d’Anvers,02000,Vlaams Gewest,Région flamande
11007,Borsbeek,Borsbeek,11000,Arrondissement Antwerpen,Arrondissement d’Anvers,10000,Provincie Antwerpen,Province d’Anvers,02000,Vlaams Gewest,Région flamande
11008,Brasschaat,Brasschaat,11000,Arrondissement Antwerpen,Arrondissement d’Anvers,10000,Provincie Antwerpen,Province d’Anvers,02000,Vlaams Gewest,Région flamande
11009,Brecht,Brecht,11000,Arrondissement Antwerpen,Arrondissement d’Anvers,10000,Provincie Antwerpen,Province d’Anvers,02000,Vlaams Gewest,Région flamande
11013,Edegem,Edegem,11000,Arrondissement Antwerpen,Arrondissement d’Anvers,10000,Provincie Antwerpen,Province d’Anvers,02000,Vlaams Gewest,Région flamande
11016,Essen,Essen,11000,Arrondissement Antwerpen,Arrondissement d’Anvers,10000,Provincie Antwerpen,Province d’Anvers,02000,Vlaams Gewest,Région flamande
11018,Hemiksem,Hemiksem,11000,Arrondissement Antwerpen,Arrondissement d’Anvers,10000,Provincie Antwerpen,Province d’Anvers,02000,Vlaams Gewest,Région flamande
11021,Hove,Hove,11000,Arrondissement Antwerpen,Arrondissement d’Anvers,10000,Provincie Antwerpen,Province d’Anvers,02000,Vlaams Gewest,Région flamande
11022,Kalmthout,Kalmthout,11000,Arrondissement Antwerpen,Arrondissement d’Anvers,10000,Provincie Antwerpen,Province d’Anvers,02000,Vlaams Gewest,Région flamande
11023,Kapellen,Kapellen,11000,Arrondissement Antwerpen,Arrondissement d’Anvers,10000,Provincie Antwerpen,Province d’Anvers,02000,Vlaams Gewest,Région flamande
11024,Kontich,Kontich,11000,Arrondissement Antwerpen,Arrondissement d’Anvers,10000,Provincie Antwerpen,Province d’Anvers,02000,Vlaams Gewest,Région flamande
11025,Lint,Lint,11000,Arrondissement Antwerpen,Arrondissement d’Anvers,10000,Provincie Antwerpen,Province d’Anvers,02000,Vlaams Gewest,Région flamande
11029,Mortsel,Mortsel,11000,Arrondissement Antwerpen,Arrondissement d’Anvers,10000,Provincie Antwerpen,Province d’Anvers,02000,Vlaams Gewest,Région flamande
11030,Niel,Niel,11000,Arrondissement Antwerpen,Arrondissement d’Anvers,10000,Provincie Antwerpen,Province d’Anvers,02000,Vlaams Gewest,Région flamande
11035,Ranst,Ranst,11000,Arrondissement Antwerpen,Arrondissement d’Anvers,10000,Provincie Antwerpen,Province d’Anvers,02000,Vlaams Gewest,Région flamande
11037,Rumst,Rumst,11000,Arrondissement Antwerpen,Arrondissement d’Anvers,10000,Provincie Antwerpen,Province d’Anvers,02000,Vlaams Gewest,Région flamande
11038,Schelle,Schelle,11000,Arrondissement Antwerpen,Arrondissement d’Anvers,10000,Provincie Antwerpen,Province d’Anvers,02000,Vlaams Gewest,Région flamande
11039,Schilde,Schilde,11000,Arrondissement Antwerpen,Arrondissement d’Anvers,10000,Provincie Antwerpen,Province d’Anvers,02000,Vlaams Gewest,Région flamande
11040,Schoten,Schoten,11000,Arrondissement Antwerpen,Arrondissement d’Anvers,10000,Provincie Antwerpen,Province d’Anvers,02000,Vlaams Gewest,Région flamande
11044,Stabroek,Stabroek,11000,Arrondissement Antwerpen,Arrondissement d’Anvers,10000,Provincie Antwerpen,Province d’Anvers,02000,Vlaams Gewest,Région flamande
11050,Wijnegem,Wijnegem,11000,Arrondissement Antwerpen,Arrondissement d’Anvers,10000,Provincie Antwerpen,Province d’Anvers,02000,Vlaams Gewest,Région flamande
11052,Wommelgem,Wommelgem,11000,Arrondissement Antwerpen,Arrondissement d’Anvers,10000,Provincie Antwerpen,Province d’Anvers,02000,Vlaams Gewest,Région flamande
11053,Wuustwezel,Wuustwezel,11000,Arrondissement Antwerpen,Arrondissement d’Anvers,10000,Provincie Antwerpen,Province d’Anvers,02000,Vlaams Gewest,Région flamande
11054,Zandhoven,Zandhoven,11000,Arrondissement Antwerpen,Arrondissement d’Anvers,10000,Provincie Antwerpen,Province d’Anvers,02000,Vlaams Gewest,Région flamande
11055,Zoersel,Zoersel,11000,Arrondissement Antwerpen,Arrondissement d’Anvers,10000,Provincie Antwerpen,Province d’Anvers,02000,Vlaams Gewest,Région flamande
11056,Zwijndrecht,Zwijndrecht,11000,Arrondissement Antwerpen,Arrondissement d’Anvers,10000,Provincie Antwerpen,Province d’Anvers,02000,Vlaams Gewest,Région flamande
11057,Malle,Malle,11000,Arrondissement Antwerpen,Arrondissement d’Anvers,10000,Provincie Antwerpen,Province d’Anvers,02000,Vlaams Gewest,Région flamande
12002,Berlaar,Berlaar,12000,Arrondissement Mechelen,Arrondissement de Malines,10000,Provincie Antwerpen,Province d’Anvers,02000,Vlaams Gewest,Région flamande
12005,Bonheiden,Bonheiden,12000,Arrondissement Mechelen,Arrondissement de Malines,10000,Provincie Antwerpen,Province d’Anvers,02000,Vlaams Gewest,Région flamande
12007,Bornem,Bornem,12000,Arrondissement Mechelen,Arrondissement de Malines,10000,Provincie Antwerpen,Province d’Anvers,02000,Vlaams Gewest,Région flamande
12009,Duffel,Duffel,12000,Arrondissement Mechelen,Arrondissement de Malines,10000,Provincie Antwerpen,Province d’Anvers,02000,Vlaams Gewest,Région flamande
12014,Heist-op-den-Berg,Heist-op-den-Berg,12000,Arrondissement Mechelen,Arrondissement de Malines,10000,Provincie Antwerpen,Province d’Anvers,02000,Vlaams Gewest,Région flamande
12021,Lier,Lierre,12000,Arrondissement Mechelen,Arrondissement de Malines,10000,Provincie Antwerpen,Province d’Anvers,02000,Vlaams Gewest,Région flamande
12025,Mechelen,Malines,12000,Arrondissement Mechelen,Arrondissement de Malines,10000,Provincie Antwerpen,Province d’Anvers,02000,Vlaams Gewest,Région flamande
12026,Nijlen,Nijlen,12000,Arrondissement Mechelen,Arrondissement de Malines,10000,Provincie Antwerpen,Province d’Anvers,02000,Vlaams Gewest,Région flamande
12029,Putte,Putte,12000,Arrondissement Mechelen,Arrondissement de Malines,10000,Provincie Antwerpen,Province d’Anvers,02000,Vlaams Gewest,Région flamande
12035,Sint-Katelijne-Waver,Sint-Katelijne-Waver,12000,Arrondissement Mechelen,Arrondissement de Malines,10000,Provincie Antwerpen,Province d’Anvers,02000,Vlaams Gewest,Région flamande
12040,Willebroek,Willebroek,12000,Arrondissement Mechelen,Arrondissement de Malines,10000,Provincie Antwerpen,Province d’Anvers,02000,Vlaams Gewest,Région flamande
12041,Puurs-Sint-Amands,Puurs-Sint-Amands,12000,Arrondissement Mechelen,Arrondissement de Malines,10000,Provincie Antwerpen,Province d’Anvers,02000,Vlaams Gewest,Région flamande
13001,Arendonk,Arendonk,13000,Arrondissement Turnhout,Arrondissement de Turnhout,10000,Provincie Antwerpen,Province d’Anvers,02000,Vlaams Gewest,Région flamande
13002,Baarle-Hertog,Baerle-Duc,13000,Arrondissement Turnhout,Arrondissement de Turnhout,10000,Provincie Antwerpen,Province d’Anvers,02000,Vlaams Gewest,Région flamande
13003,Balen,Balen,13000,Arrondissement Turnhout,Arrondissement de Turnhout,10000,Provincie Antwerpen,Province d’Anvers,02000,Vlaams Gewest,Région flamande
13004,Beerse,Beerse,13000,Arrondissement Turnhout,Arrondissement de Turnhout,10000,Provincie Antwerpen,Province d’Anvers,02000,Vlaams Gewest,Région flamande
13006,Dessel,Dessel,13000,Arrondissement Turnhout,Arrondissement de Turnhout,10000,Provincie Antwerpen,Province d’Anvers,02000,Vlaams Gewest,Région flamande
13008,Geel,Geel,13000,Arrondissement Turnhout,Arrondissement de Turnhout,10000,Provincie Antwerpen,Province d’Anvers,02000,Vlaams Gewest,Région flamande
13010,Grobbendonk,Grobbendonk,13000,Arrondissement Turnhout,Arrondissement de Turnhout,10000,Provincie Antwerpen,Province d’Anvers,02000,Vlaams Gewest,Région flamande
13011,Herentals,Herentals,13000,Arrondissement Turnhout,Arrondissement de Turnhout,10000,Provincie Antwerpen,Province d’Anvers,02000,Vlaams Gewest,Région flamande
13012,Herenthout,Herenthout,13000,Arrondissement Turnhout,Arrondissement de Turnhout,10000,Provincie Antwerpen,Province d’Anvers,02000,Vlaams Gewest,Région flamande
13013,Herselt,Herselt,13000,Arrondissement Turnhout,Arrondissement de Turnhout,10000,Provincie Antwerpen,Province d’Anvers,02000,Vlaams Gewest,Région flamande
13014,Hoogstraten,Hoogstraten,13000,Arrondissement Turnhout,Arrondissement de Turnhout,10000,Provincie Antwerpen,Province d’Anvers,02000,Vlaams Gewest,Région flamande
13016,Hulshout,Hulshout,13000,Arrondissement Turnhout,Arrondissement de Turnhout,10000,Provincie Antwerpen,Province d’Anvers,02000,Vlaams Gewest,Région flamande
13017,Kasterlee,Kasterlee,13000,Arrondissement Turnhout,Arrondissement de Turnhout,10000,Provincie Antwerpen,Province d’Anvers,02000,Vlaams Gewest,Région flamande
13019,Lille,Lille,13000,Arrondissement Turnhout,Arrondissement de Turnhout,10000,Provincie Antwerpen,Province d’Anvers,02000,Vlaams Gewest,Région flamande
13021,Meerhout,Meerhout,13000,Arrondissement Turnhout,Arrondissement de Turnhout,10000,Provincie Antwerpen,Province d’Anvers,02000,Vlaams Gewest,Région flamande
13023,Merksplas,Merksplas,13000,Arrondissement Turnhout,Arrondissement de Turnhout,10000,Provincie Antwerpen,Province d’Anvers,02000,Vlaams Gewest,Région flamande
13025,Mol,Mol,13000,Arrondissement Turnhout,Arrondissement de Turnhout,10000,Provincie Antwerpen,Province d’Anvers,02000,Vlaams Gewest,Région flamande
13029,Olen,Olen,13000,Arrondissement Turnhout,Arrondissement de Turnhout,10000,Provincie Antwerpen,Province d’Anvers,02000,Vlaams Gewest,Région flamande
13031,Oud-Turnhout,Oud-Turnhout,13000,Arrondissement Turnhout,Arrondissement de Turnhout,10000,Provincie Antwerpen,Province d’Anvers,02000,Vlaams Gewest,Région flamande
13035,Ravels,Ravels,13000,Arrondissement Turnhout,Arrondissement de Turnhout,10000,Provincie Antwerpen,Province d’Anvers,02000,Vlaams Gewest,Région flamande
13036,Retie,Retie,13000,Arrondissement Turnhout,Arrondissement de Turnhout,10000,Provincie Antwerpen,Province d’Anvers,02000,Vlaams Gewest,Région flamande
13037,Rijkevorsel,Rijkevorsel,13000,Arrondissement Turnhout,Arrondissement de Turnhout,10000,Provincie Antwerpen,Province d’Anvers,02000,Vlaams Gewest,Région flamande
13040,Turnhout,Turnhout,13000,Arrondissement Turnhout,Arrondissement de Turnhout,10000,Provincie Antwerpen,Province d’Anvers,02000,Vlaams Gewest,Région flamande
13044,Vorselaar,Vorselaar,13000,Arrondissement Turnhout,Arrondissement de Turnhout,10000,Provincie Antwerpen,Province d’Anvers,02000,Vlaams Gewest,Région flamande
13046,Vosselaar,Vosselaar,13000,Arrondissement Turnhout,Arrondissement de Turnhout,10000,Provincie Antwerpen,Province d’Anvers,02000,Vlaams Gewest,Région flamande
13049,Westerlo,Westerlo,13000,Arrondissement Turnhout,Arrondissement de Turnhout,10000,Provincie Antwerpen,Province d’Anvers,02000,Vlaams Gewest,Région flamande
13053,Laakdal,Laakdal,13000,Arrondissement Turnhout,Arrondissement de Turnhout,10000,Provincie Antwerpen,Province d’Anvers,02000,Vlaams Gewest,Région flamande
21001,Anderlecht,Anderlecht,21000,Arrondissement Brussel-Hoofdstad,Arrondissement de Bruxelles-Capitale,,,,04000,Brussels Hoofdstedelijk Gewest,Région de Bruxelles-Capitale
21002,Oudergem,Auderghem,21000,Arrondissement Brussel-Hoofdstad,Arrondissement de Bruxelles-Capitale,,,,04000,Brussels Hoofdstedelijk Gewest,Région de Bruxelles-Capitale
21003,Sint-Agatha-Berchem,Berchem-Sainte-Agathe,21000,Arrondissement Brussel-Hoofdstad,Arrondissement de Bruxelles-Capitale,,,,04000,Brussels Hoofdstedelijk Gewest,Région de Bruxelles-Capitale
21004,Brussel,Bruxelles,21000,Arrondissement Brussel-Hoofdstad,Arrondissement de Bruxelles-Capitale,,,,04000,Brussels Hoofdstedelijk Gewest,Région de Bruxelles-Capitale
21005,Etterbeek,Etterbeek,21000,Arrondissement Brussel-Hoofdstad,Arrondissement de Bruxelles-Capitale,,,,04000,Brussels Hoofdstedelijk Gewest,Région de Bruxelles-Capitale
21006,Evere,Evere,21000,Arrondissement Brussel-Hoofdstad,Arrondissement de Bruxelles-Capitale,,,,04000,Brussels Hoofdstedelijk Gewest,Région de Bruxelles-Capitale
21007,Vorst,Forest,21000,Arrondissement Brussel-Hoofdstad,Arrondissement de Bruxelles-Capitale,,,,04000,Brussels Hoofdstedelijk Gewest,Région de Bruxelles-Capitale
21008,Ganshoren,Ganshoren,21000,Arrondissement Brussel-Hoofdstad,Arrondissement de Bruxelles-Capitale,,,,04000,Brussels Hoofdstedelijk Gewest,Région de Bruxelles-Capitale
21009,Elsene,Ixelles,21000,Arrondissement Brussel-Hoofdstad,Arrondissement de Bruxelles-Capitale,,,,04000,Brussels Hoofdstedelijk Gewest,Région de Bruxelles-Capitale
21010,Jette,Jette,21000,Arrondissement Brussel-Hoofdstad,Arrondissement de Bruxelles-Capitale,,,,04000,Brussels Hoofdstedelijk Gewest,Région de Bruxelles-Capitale
21011,Koekelberg,Koekelberg,21000,Arrondissement Brussel-Hoofdstad,Arrondissement de Bruxelles-Capitale,,,,04000,Brussels Hoofdstedelijk Gewest,Région de Bruxelles-Capitale
21012,Sint-Jans-Molenbeek,Molenbeek-Saint-Jean,21000,Arrondissement Brussel-Hoofdstad,Arrondissement de Bruxelles-Capitale,,,,04000,Brussels Hoofdstedelijk Gewest,Région de Bruxelles-Capitale
21013,Sint-Gillis,Saint-Gilles,21000,Arrondissement Brussel-Hoofdstad,Arrondissement de Bruxelles-Capitale,,,,04000,Brussels Hoofdstedelijk Gewest,Région de Bruxelles-Capitale
21014,Sint-Joost-ten-Node,Saint-Josse-ten-Noode,21000,Arrondissement Brussel-Hoofdstad,Arrondissement de Bruxelles-Capitale,,,,04000,Brussels Hoofdstedelijk Gewest,Région de Bruxelles-Capitale
21015,Schaarbeek,Schaerbeek,21000,Arrondissement Brussel-Hoofdstad,Arrondissement de Bruxelles-Capitale,,,,04000,Brussels Hoofdstedelijk Gewest,Région de Bruxelles-Capitale
21016,Ukkel,Uccle,21000,Arrondissement Brussel-Hoofdstad,Arrondissement de Bruxelles-Capitale,,,,04000,Brussels Hoofdstedelijk Gewest,Région de Bruxelles-Capitale
21017,Watermaal-Bosvoorde,Watermael-Boitsfort,21000,Arrondissement Brussel-Hoofdstad,Arrondissement de Bruxelles-Capitale,,,,04000,Brussels Hoofdstedelijk Gewest,Région de Bruxelles-Capitale
21018,Sint-Lambrechts-Woluwe,Woluwe-Saint-Lambert,21000,Arrondissement Brussel-Hoofdstad,Arrondissement de Bruxelles-Capitale,,,,04000,Brussels Hoofdstedelijk Gewest,Région de Bruxelles-Capitale
21019,Sint-Pieters-Woluwe,Woluwe-Saint-Pierre,21000,Arrondissement Brussel-Hoofdstad,Arrondissement de Bruxelles-Capitale,,,,04000,Brussels Hoofdstedelijk Gewest,Région de Bruxelles-Capitale
23002,Asse,Asse,23000,Arrondissement Halle-Vilvoorde,Arrondissement de Hal-Vilvorde,20001,Provincie Vlaams-Brabant,Province du Brabant flamand,02000,Vlaams Gewest,Région flamande
23003,Beersel,Beersel,23000,Arrondissement Halle-Vilvoorde,Arrondissement de Hal-Vilvorde,20001,Provincie Vlaams-Brabant,Province du Brabant flamand,02000,Vlaams Gewest,Région flamande
23009,Bever,Biévène,23000,Arrondissement Halle-Vilvoorde,Arrondissement de Hal-Vilvorde,20001,Provincie Vlaams-Brabant,Province du Brabant flamand,02000,Vlaams Gewest,Région flamande
23016,Dilbeek,Dilbeek,23000,Arrondissement Halle-Vilvoorde,Arrondissement de Hal-Vilvorde,20001,Provincie Vlaams-Brabant,Province du Brabant flamand,02000,Vlaams Gewest,Région flamande
23023,Galmaarden,Gammerages,23000,Arrondissement Halle-Vilvoorde,Arrondissement de Hal-Vilvorde,20001,Provincie Vlaams-Brabant,Province du Brabant flamand,02000,Vlaams Gewest,Région flamande
23024,Gooik,Gooik,23000,Arrondissement Halle-Vilvoorde,Arrondissement de Hal-Vilvorde,20001,Provincie Vlaams-Brabant,Province du Brabant flamand,02000,Vlaams Gewest,Région flamande
23025,Grimbergen,Grimbergen,23000,Arrondissement Halle-Vilvoorde,Arrondissement de Hal-Vilvorde,20001,Provincie Vlaams-Brabant,Province du Brabant flamand,02000,Vlaams Gewest,Région flamande
23027,Halle,Hal,23000,Arrondissement Halle-Vilvoorde,Arrondissement de Hal-Vilvorde,20001,Provincie Vlaams-Brabant,Province du Brabant flamand,02000,Vlaams Gewest,Région flamande
23032,Herne,Herne,23000,Arrondissement Halle-Vilvoorde,Arrondissement de Hal-Vilvorde,20001,Provincie Vlaams-Brabant,Province du Brabant flamand,02000,Vlaams Gewest,Région flamande
23033,Hoeilaart,Hoeilaart,23000,Arrondissement Halle-Vilvoorde,Arrondissement de Hal-Vilvorde,20001,Provincie Vlaams-Brabant,Province du Brabant flamand,02000,Vlaams Gewest,Région flamande
23038,Kampenhout,Kampenhout,23000,Arrondissement Halle-Vilvoorde,Arrondissement de Hal-Vilvorde,20001,Provincie Vlaams-Brabant,Province du Brabant flamand,02000,Vlaams Gewest,Région flamande
23039,Kapelle-op-den-Bos,Kapelle-op-den-Bos,23000,Arrondissement Halle-Vilvoorde,Arrondissement de Hal-Vilvorde,20001,Provincie Vlaams-Brabant,Province du Brabant flamand,02000,Vlaams Gewest,Région flamande
23044,Liedekerke,Liedekerke,23000,Arrondissement Halle-Vilvoorde,Arrondissement de Hal-Vilvorde,20001,Provincie Vlaams-Brabant,Province du Brabant flamand,02000,Vlaams Gewest,Région flamande
23045,Londerzeel,Londerzeel,23000,Arrondissement Halle-Vilvoorde,Arrondissement de Hal-Vilvorde,20001,Provincie Vlaams-Brabant,Province du Brabant flamand,02000,Vlaams Gewest,Région flamande
23047,Machelen,Machelen,23000,Arrondissement Halle-Vilvoorde,Arrondissement de Hal-Vilvorde,20001,Provincie Vlaams-Brabant,Province du Brabant flamand,02000,Vlaams Gewest,Région flamande
23050,Meise,Meise,23000,Arrondissement Halle-Vilvoorde,Arrondissement de Hal-Vilvorde,20001,Provincie Vlaams-Brabant,Province du Brabant flamand,02000,Vlaams Gewest,Région flamande
23052,Merchtem,Merchtem,23000,Arrondissement Halle-Vilvoorde,Arrondissement de Hal-Vilvorde,20001,Provincie Vlaams-Brabant,Province du Brabant flamand,02000,Vlaams Gewest,Région flamande
23060,Opwijk,Opwijk,23000,Arrondissement Halle-Vilvoorde,Arrondissement de Hal-Vilvorde,20001,Provincie Vlaams-Brabant,Province du Brabant flamand,02000,Vlaams Gewest,Région flamande
23062,Overijse,Overijse,23000,Arrondissement Halle-Vilvoorde,Arrondissement de Hal-Vilvorde,20001,Provincie Vlaams-Brabant,Province du Brabant flamand,02000,Vlaams Gewest,Région flamande
23064,Pepingen,Pepingen,23000,Arrondissement Halle-Vilvoorde,Arrondissement de Hal-Vilvorde,20001,Provincie Vlaams-Brabant,Province du Brabant flamand,02000,Vlaams Gewest,Région flamande
23077,Sint-Pieters-Leeuw,Sint-Pieters-Leeuw,23000,Arrondissement Halle-Vilvoorde,Arrondissement de Hal-Vilvorde,20001,Provincie Vlaams-Brabant,Province du Brabant flamand,02000,Vlaams Gewest,Région flamande
23081,Steenokkerzeel,Steenokkerzeel,23000,Arrondissement Halle-Vilvoorde,Arrondissement de Hal-Vilvorde,20001,Provincie Vlaams-Brabant,Province du Brabant flamand,02000,Vlaams Gewest,Région flamande
23086,Ternat,Ternat,23000,Arrondissement Halle-Vilvoorde,Arrondissement de Hal-Vilvorde,20001,Provincie Vlaams-Brabant,Province du Brabant flamand,02000,Vlaams Gewest,Région flamande
23088,Vilvoorde,Vilvorde,23000,Arrondissement Halle-Vilvoorde,Arrondissement de Hal-Vilvorde,20001,Provincie Vlaams-Brabant,Province du Brabant flamand,02000,Vlaams Gewest,Région flamande
23094,Zaventem,Zaventem,23000,Arrondissement Halle-Vilvoorde,Arrondissement de Hal-Vilvorde,20001,Provincie Vlaams-Brabant,Province du Brabant flamand,02000,Vlaams Gewest,Région flamande
23096,Zemst,Zemst,23000,Arrondissement Halle-Vilvoorde,Arrondissement de Hal-Vilvorde,20001,Provincie Vlaams-Brabant,Province du Brabant flamand,02000,Vlaams Gewest,Région flamande
23097,Roosdaal,Roosdaal,23000,Arrondissement Halle-Vilvoorde,Arrondissement de Hal-Vilvorde,20001,Provincie Vlaams-Brabant,Province du Brabant flamand,02000,Vlaams Gewest,Région flamande
23098,Drogenbos,Drogenbos,23000,Arrondissement Halle-Vilvoorde,Arrondissement de Hal-Vilvorde,20001,Provincie Vlaams-Brabant,Province du Brabant flamand,02000,Vlaams Gewest,Région flamande
23099,Kraainem,Kraainem,23000,Arrondissement Halle-Vilvoorde,Arrondissement de Hal-Vilvorde,20001,Provincie Vlaams-Brabant,Province du Brabant flamand,02000,Vlaams Gewest,Région flamande
23100,Linkebeek,Linkebeek,23000,Arrondissement Halle-Vilvoorde,Arrondissement de Hal-Vilvorde,20001,Provincie Vlaams-Brabant,Province du Brabant flamand,02000,Vlaams Gewest,Région flamande
23101,Sint-Genesius-Rode,Rhode-Saint-Genèse,23000,Arrondissement Halle-Vilvoorde,Arrondissement de Hal-Vilvorde,20001,Provincie Vlaams-Brabant,Province du Brabant flamand,02000,Vlaams Gewest,Région flamande
23102,Wemmel,Wemmel,23000,Arrondissement Halle-Vilvoorde,Arrondissement de Hal-Vilvorde,20001,Provincie Vlaams-Brabant,Province du Brabant flamand,02000,Vlaams Gewest,Région flamande
23103,Wezembeek-Oppem,Wezembeek-Oppem,23000,Arrondissement Halle-Vilvoorde,Arrondissement de Hal-Vilvorde,20001,Provincie Vlaams-Brabant,Province du Brabant flamand,02000,Vlaams Gewest,Région flamande
23104,Lennik,Lennik,23000,Arrondissement Halle-Vilvoorde,Arrondissement de Hal-Vilvorde,20001,Provincie Vlaams-Brabant,Province du Brabant flamand,02000,Vlaams Gewest,Région flamande
23105,Affligem,Affligem,23000,Arrondissement Halle-Vilvoorde,Arrondissement de Hal-Vilvorde,20001,Provincie Vlaams-Brabant,Province du Brabant flamand,02000,Vlaams Gewest,Région flamande
24001,Aarschot,Aarschot,24000,Arrondissement Leuven,Arrondissement de Louvain,20001,Provincie Vlaams-Brabant,Province du Brabant flamand,02000,Vlaams Gewest,Région flamande
24007,Begijnendijk,Begijnendijk,24000,Arrondissement Leuven,Arrondissement de Louvain,20001,Provincie Vlaams-Brabant,Province du Brabant flamand,02000,Vlaams Gewest,Région flamande
24008,Bekkevoort,Bekkevoort,24000,Arrondissement Leuven,Arrondissement de Louvain,20001,Provincie Vlaams-Brabant,Province du Brabant flamand,02000,Vlaams Gewest,Région flamande
24009,Bertem,Bertem,24000,Arrondissement Leuven,Arrondissement de Louvain,20001,Provincie Vlaams-Brabant,Province du Brabant flamand,02000,Vlaams Gewest,Région flamande
24011,Bierbeek,Bierbeek,24000,Arrondissement Leuven,Arrondissement de Louvain,20001,Provincie Vlaams-Brabant,Province du Brabant flamand,02000,Vlaams Gewest,Région flamande
24014,Boortmeerbeek,Boortmeerbeek,24000,Arrondissement Leuven,Arrondissement de Louvain,20001,Provincie Vlaams-Brabant,Province du Brabant flamand,02000,Vlaams Gewest,Région flamande
24016,Boutersem,Boutersem,24000,Arrondissement Leuven,Arrondissement de Louvain,20001,Provincie Vlaams-Brabant,Province du Brabant flamand,02000,Vlaams Gewest,Région flamande
24020,Diest,Diest,24000,Arrondissement Leuven,Arrondissement de Louvain,20001,Provincie Vlaams-Brabant,Province du Brabant flamand,02000,Vlaams Gewest,Région flamande
24028,Geetbets,Geetbets,24000,Arrondissement Leuven,Arrondissement de Louvain,20001,Provincie Vlaams-Brabant,Province du Brabant flamand,02000,Vlaams Gewest,Région flamande
24033,Haacht,Haacht,24000,Arrondissement Leuven,Arrondissement de Louvain,20001,Provincie Vlaams-Brabant,Province du Brabant flamand,02000,Vlaams Gewest,Région flamande
24038,Herent,Herent,24000,Arrondissement Leuven,Arrondissement de Louvain,20001,Provincie Vlaams-Brabant,Province du Brabant flamand,02000,Vlaams Gewest,Région flamande
24041,Hoegaarden,Hoegaarden,24000,Arrondissement Leuven,Arrondissement de Louvain,20001,Provincie Vlaams-Brabant,Province du Brabant flamand,02000,Vlaams Gewest,Région flamande
24043,Holsbeek,Holsbeek,24000,Arrondissement Leuven,Arrondissement de Louvain,20001,Provincie Vlaams-Brabant,Province du Brabant flamand,02000,Vlaams Gewest,Région flamande
24045,Huldenberg,Huldenberg,24000,Arrondissement Leuven,Arrondissement de Louvain,20001,Provincie Vlaams-Brabant,Province du Brabant flamand,02000,Vlaams Gewest,Région flamande
24048,Keerbergen,Keerbergen,24000,Arrondissement Leuven,Arrondissement de Louvain,20001,Provincie Vlaams-Brabant,Province du Brabant flamand,02000,Vlaams Gewest,Région flamande
24054,Kortenaken,Kortenaken,24000,Arrondissement Leuven,Arrondissement de Louvain,20001,Provincie Vlaams-Brabant,Province du Brabant flamand,02000,Vlaams Gewest,Région flamande
24055,Kortenberg,Kortenberg,24000,Arrondissement Leuven,Arrondissement de Louvain,20001,Provincie Vlaams-Brabant,Province du Brabant flamand,02000,Vlaams Gewest,Région flamande
24059,Landen,Landen,24000,Arrondissement Leuven,Arrondissement de Louvain,20001,Provincie Vlaams-Brabant,Province du Brabant flamand,02000,Vlaams Gewest,Région flamande
